"Freight Flows","Corridor","Lat","Long","Grouping","Daily $M","Daily Tons","AM Peak (7:00-8:59am) $K","AM Peak (7:00-8:59am) Tons","MD 1HR (1:00-1:59pm) $K","MD 1HR (1:00-1:59pm) Tons","PM Peak (4:00-5:59pm) $K","PM Peak (4:00-5:59pm) Tons"
"OR 30 SB","Portland Central City to Columbia County",45.636414,-122.832487,"Food",0.231,139,24.83,15,12.081,7,0,0
"OR 30 SB","Portland Central City to Columbia County",45.636414,-122.832487,"Gravel, Sand, etc.",0.006,415,2.426,177,0,0,0.205,15
"OR 30 SB","Portland Central City to Columbia County",45.636414,-122.832487,"Machinery",0.722,233,110.326,36,20.773,7,26.293,8
"OR 30 SB","Portland Central City to Columbia County",45.636414,-122.832487,"Misc manufactured",0.231,41,97.254,17,0,0,0,0
"OR 30 SB","Portland Central City to Columbia County",45.636414,-122.832487,"Motor Vehicles, etc.",1.109,72,94.868,6,0,0,0,0
"OR 30 SB","Portland Central City to Columbia County",45.636414,-122.832487,"Wood, Paper, etc.",0.086,161,24.174,45,0.622,1,17.772,33
"OR 30 SB I-405","Portland Central City to Columbia County",45.535255,-122.693022,"Agriculture",0.696,1559,176.363,395,39.547,89,12.612,28
"OR 30 SB I-405","Portland Central City to Columbia County",455.35255,-1226.93022,"All Goods",48.889,34275,10941.797,7793,2761.087,2131,880.062,905
"OR 30 SB I-405","Portland Central City to Columbia County",45.535255,-122.693022,"Chemical",1.352,2385,328.977,580,61.378,108,20.453,36
"OR 30 SB I-405","Portland Central City to Columbia County",45.535255,-122.693022,"Coal, Oil, Waste, etc.",8.318,15636,1939.224,3645,562.904,1058,255.114,480
"OR 30 SB I-405","Portland Central City to Columbia County",45.535255,-122.693022,"Electronics",5.685,288,797.414,40,177.412,9,175.899,9
"OR 30 SB I-405","Portland Central City to Columbia County",45.535255,-122.693022,"Food",3.784,2286,842.658,509,182.873,110,63.062,38
"OR 30 SB I-405","Portland Central City to Columbia County",45.535255,-122.693022,"Gravel, Sand, etc.",0.04,2937,8.752,640,2.799,205,1.25,91
"OR 30 SB I-405","Portland Central City to Columbia County",45.535255,-122.693022,"Machinery",7.254,2345,1754.064,567,363.075,117,99.068,32
"OR 30 SB I-405","Portland Central City to Columbia County",45.535255,-122.693022,"Misc manufactured",1.816,325,266.8,48,197.254,35,43.523,8
"OR 30 SB I-405","Portland Central City to Columbia County",45.535255,-122.693022,"Motor Vehicles, etc.",17.068,1107,4246.747,275,996.168,65,115.681,8
"OR 30 SB I-405","Portland Central City to Columbia County",45.535255,-122.693022,"Wood, Paper, etc.",2.876,5408,580.798,1092,177.678,334,93.399,176
"St John Bridge NB","Portland Central City to Columbia County",45.584518,-122.764773,"Agriculture",3.438,7700,714.159,1600,223.001,499,84.448,189
"St John Bridge NB","Portland Central City to Columbia County",455.84518,-1227.64773,"All Goods",10.617,15667,1821.092,2970,653.477,935,243.402,480
"St John Bridge NB","Portland Central City to Columbia County",45.584518,-122.764773,"Chemical",1.882,3319,255.437,450,60.94,107,95.947,169
"St John Bridge NB","Portland Central City to Columbia County",45.584518,-122.764773,"Coal, Oil, Waste, etc.",2.044,3842,395.935,744,158.148,297,61.571,116
"St John Bridge NB","Portland Central City to Columbia County",45.584518,-122.764773,"Electronics",0.058,3,8.047,0,3.937,0,0,0
"St John Bridge NB","Portland Central City to Columbia County",45.584518,-122.764773,"Food",0.197,119,19.778,12,0,0,0,0
"St John Bridge NB","Portland Central City to Columbia County",45.584518,-122.764773,"Gravel, Sand, etc.",0.002,130,0.7,51,0.064,5,0.081,6
"St John Bridge NB","Portland Central City to Columbia County",45.584518,-122.764773,"Machinery",0.934,302,182.624,59,44.49,14,1.355,0
"St John Bridge NB","Portland Central City to Columbia County",45.584518,-122.764773,"Misc manufactured",0.083,15,5.058,1,0,0,0,0
"St John Bridge NB","Portland Central City to Columbia County",45.584518,-122.764773,"Motor Vehicles, etc.",1.92,125,219.138,14,162.271,11,0,0
"St John Bridge NB","Portland Central City to Columbia County",45.584518,-122.764773,"Wood, Paper, etc.",0.06,113,20.216,38,0.626,1,0,0
"St John Bridge SB","Portland Central City to Columbia County",45.585194,-122.765609,"Agriculture",0.355,796,82.915,186,14.929,33,5.447,12
"St John Bridge SB","Portland Central City to Columbia County",455.85194,-1227.65609,"All Goods",26.305,9131,6682.902,2160,1424.612,442,333.496,194
"St John Bridge SB","Portland Central City to Columbia County",45.585194,-122.765609,"Chemical",2.188,3858,477.862,843,102.808,181,53.26,94
"St John Bridge SB","Portland Central City to Columbia County",45.585194,-122.765609,"Coal, Oil, Waste, etc.",0.615,1155,137.703,259,32.462,61,17.954,34
"St John Bridge SB","Portland Central City to Columbia County",45.585194,-122.765609,"Electronics",0.453,23,162.997,8,0,0,0,0
"St John Bridge SB","Portland Central City to Columbia County",45.585194,-122.765609,"Food",0.538,325,161.411,98,35.586,21,0,0
"St John Bridge SB","Portland Central City to Columbia County",45.585194,-122.765609,"Gravel, Sand, etc.",0.002,167,0.634,46,0,0,0,0
"St John Bridge SB","Portland Central City to Columbia County",45.585194,-122.765609,"Machinery",3.28,1060,759.679,246,174.093,56,27.84,9
"St John Bridge SB","Portland Central City to Columbia County",45.585194,-122.765609,"Misc manufactured",0.785,141,210.76,38,61.526,11,103.158,18
"St John Bridge SB","Portland Central City to Columbia County",45.585194,-122.765609,"Motor Vehicles, etc.",17.851,1157,4615.58,299,996.168,65,115.681,8
"St John Bridge SB","Portland Central City to Columbia County",45.585194,-122.765609,"Wood, Paper, etc.",0.239,450,73.361,138,7.039,13,10.156,19
"US 30 EB","Portland Central City to Columbia County",45.55493231,-122.7340832,"Agriculture",0.572,1281,157.981,354,34.209,77,9.018,20
"US 30 EB","Portland Central City to Columbia County",455.5493231,-1227.340832,"All Goods",25.443,12013,6266.823,3215,1452.129,737,322.062,314
"US 30 EB","Portland Central City to Columbia County",45.55493231,-122.7340832,"Chemical",0.88,1552,238.475,421,48.388,85,23.921,42
"US 30 EB","Portland Central City to Columbia County",45.55493231,-122.7340832,"Coal, Oil, Waste, etc.",3.411,6413,901.402,1694,228.008,429,94.525,178
"US 30 EB","Portland Central City to Columbia County",45.55493231,-122.7340832,"Electronics",1.131,57,145.673,7,25.36,1,30.545,2
"US 30 EB","Portland Central City to Columbia County",45.55493231,-122.7340832,"Food",0.297,179,96.852,59,12.462,8,0,0
"US 30 EB","Portland Central City to Columbia County",45.55493231,-122.7340832,"Gravel, Sand, etc.",0.01,721,3.507,257,0.553,40,0.205,15
"US 30 EB","Portland Central City to Columbia County",45.55493231,-122.7340832,"Machinery",1.376,445,269.43,87,48.165,16,26.405,9
"US 30 EB","Portland Central City to Columbia County",45.55493231,-122.7340832,"Misc manufactured",0.541,97,199.797,36,54.735,10,0,0
"US 30 EB","Portland Central City to Columbia County",45.55493231,-122.7340832,"Motor Vehicles, etc.",17.14,1111,4240.22,275,996.168,65,115.681,8
"US 30 EB","Portland Central City to Columbia County",45.55493231,-122.7340832,"Wood, Paper, etc.",0.083,157,13.484,25,4.082,8,21.761,41
"US 30 WB","Portland Central City to Columbia County",45.55576068,-122.733523,"Agriculture",0.964,2160,230.391,516,96.884,217,29.96,67
"US 30 WB","Portland Central City to Columbia County",455.5576068,-1227.33523,"All Goods",5.861,6323,808.341,1162,398.342,377,341.251,320
"US 30 WB","Portland Central City to Columbia County",45.55576068,-122.733523,"Chemical",0.749,1320,75.12,132,16.688,29,42.536,75
"US 30 WB","Portland Central City to Columbia County",45.55576068,-122.733523,"Coal, Oil, Waste, etc.",0.751,1411,112.587,212,42.457,80,33.727,63
"US 30 WB","Portland Central City to Columbia County",45.55576068,-122.733523,"Electronics",0.674,34,2.957,0,2.957,0,138.01,7
"US 30 WB","Portland Central City to Columbia County",45.55576068,-122.733523,"Food",0.39,235,27.893,17,28.637,17,50.653,31
"US 30 WB","Portland Central City to Columbia County",45.55576068,-122.733523,"Gravel, Sand, etc.",0.005,346,1.254,92,0,0,0.556,41
"US 30 WB","Portland Central City to Columbia County",45.55576068,-122.733523,"Machinery",0.915,296,163.519,53,43.925,14,31.979,10
"US 30 WB","Portland Central City to Columbia County",45.55576068,-122.733523,"Misc manufactured",0.182,33,0,0,0,0,0,0
"US 30 WB","Portland Central City to Columbia County",45.55576068,-122.733523,"Motor Vehicles, etc.",1.007,65,124.27,8,162.271,11,0,0
"US 30 WB","Portland Central City to Columbia County",45.55576068,-122.733523,"Wood, Paper, etc.",0.225,422,70.349,132,4.521,8,13.829,26
"I-84 EB 82nd","Portland Central City to Gateway",45.530577,-122.572246,"Agriculture",1.573,3523,354.916,795,82.46,185,76.792,172
"I-84 EB 82nd","Portland Central City to Gateway",455.30577,-1225.72246,"All Goods",54.378,39737,11469.006,8158,3156.949,2493,2272.91,1883
"I-84 EB 82nd","Portland Central City to Gateway",45.530577,-122.572246,"Chemical",1.183,2086,223.852,395,77.711,137,46.833,83
"I-84 EB 82nd","Portland Central City to Gateway",45.530577,-122.572246,"Coal, Oil, Waste, etc.",6.275,11795,1330.996,2502,381.404,717,233.437,439
"I-84 EB 82nd","Portland Central City to Gateway",45.530577,-122.572246,"Electronics",13.808,700,2799.615,142,761.401,39,804.683,41
"I-84 EB 82nd","Portland Central City to Gateway",45.530577,-122.572246,"Food",8.903,5378,2248.775,1359,509.988,308,280.721,170
"I-84 EB 82nd","Portland Central City to Gateway",45.530577,-122.572246,"Gravel, Sand, etc.",0.051,3729,9.928,726,3.872,283,3.987,292
"I-84 EB 82nd","Portland Central City to Gateway",45.530577,-122.572246,"Machinery",5.069,1639,1310.116,424,221.538,72,112.634,36
"I-84 EB 82nd","Portland Central City to Gateway",45.530577,-122.572246,"Misc manufactured",6.383,1144,998.968,179,336.882,60,208.309,37
"I-84 EB 82nd","Portland Central City to Gateway",45.530577,-122.572246,"Motor Vehicles, etc.",6.165,400,1368.256,89,428.255,28,185.334,12
"I-84 EB 82nd","Portland Central City to Gateway",45.530577,-122.572246,"Wood, Paper, etc.",4.969,9342,823.584,1548,353.439,664,320.18,602
"I-84 EB Grand","Portland Central City to Gateway",45.526187,-122.657032,"Agriculture",1.406,3150,282.897,634,52.036,117,76.792,172
"I-84 EB Grand","Portland Central City to Gateway",455.26187,-1226.57032,"All Goods",54.691,40577,11451.25,8311,3006.364,2474,2225.467,1907
"I-84 EB Grand","Portland Central City to Gateway",45.526187,-122.657032,"Chemical",1.313,2315,259.444,458,95.428,168,46.833,83
"I-84 EB Grand","Portland Central City to Gateway",45.526187,-122.657032,"Coal, Oil, Waste, etc.",6.628,12459,1417.622,2665,396.504,745,256.378,482
"I-84 EB Grand","Portland Central City to Gateway",45.526187,-122.657032,"Electronics",13.934,707,2776.354,141,735.809,37,802.218,41
"I-84 EB Grand","Portland Central City to Gateway",45.526187,-122.657032,"Food",8.577,5181,2098.233,1268,443.51,268,293.136,177
"I-84 EB Grand","Portland Central City to Gateway",45.526187,-122.657032,"Gravel, Sand, etc.",0.053,3900,10.708,783,3.787,277,3.884,284
"I-84 EB Grand","Portland Central City to Gateway",45.526187,-122.657032,"Machinery",5.273,1705,1322.099,427,209.651,68,112.828,36
"I-84 EB Grand","Portland Central City to Gateway",45.526187,-122.657032,"Misc manufactured",6.404,1148,1033.287,185,336.882,60,208.309,37
"I-84 EB Grand","Portland Central City to Gateway",45.526187,-122.657032,"Motor Vehicles, etc.",5.984,388,1366.816,89,355.172,23,112.864,7
"I-84 EB Grand","Portland Central City to Gateway",45.526187,-122.657032,"Wood, Paper, etc.",5.119,9625,883.79,1662,377.585,710,312.225,587
"I-84 WB 82nd","Portland Central City to Gateway",45.53232,-122.572461,"Agriculture",0.934,2091,179.052,401,45.052,101,48.358,108
"I-84 WB 82nd","Portland Central City to Gateway",455.3232,-1225.72461,"All Goods",55.02,33066,11324.031,6117,3312.01,2005,2128.42,1760
"I-84 WB 82nd","Portland Central City to Gateway",45.53232,-122.572461,"Chemical",1.208,2131,240.671,424,62.241,110,37.308,66
"I-84 WB 82nd","Portland Central City to Gateway",45.53232,-122.572461,"Coal, Oil, Waste, etc.",4.1,7708,888.607,1670,209.686,394,201.346,379
"I-84 WB 82nd","Portland Central City to Gateway",45.53232,-122.572461,"Electronics",15.709,797,3543.491,180,874.309,44,464.009,24
"I-84 WB 82nd","Portland Central City to Gateway",45.53232,-122.572461,"Food",8.893,5372,1795.208,1084,598.815,362,405.819,245
"I-84 WB 82nd","Portland Central City to Gateway",45.53232,-122.572461,"Gravel, Sand, etc.",0.041,2964,5.078,372,2.164,158,1.79,131
"I-84 WB 82nd","Portland Central City to Gateway",45.53232,-122.572461,"Machinery",7.851,2538,1761.474,569,383.331,124,170.689,55
"I-84 WB 82nd","Portland Central City to Gateway",45.53232,-122.572461,"Misc manufactured",7.123,1277,1321.422,237,403.001,72,440.682,79
"I-84 WB 82nd","Portland Central City to Gateway",45.53232,-122.572461,"Motor Vehicles, etc.",4.978,323,996.023,65,407.52,26,0,0
"I-84 WB 82nd","Portland Central City to Gateway",45.53232,-122.572461,"Wood, Paper, etc.",4.183,7865,593.005,1115,325.892,613,358.419,674
"I-84 WB Grand","Portland Central City to Gateway",45.52766,-122.658147,"Agriculture",1.455,3258,301.893,676,62.955,141,68.498,153
"I-84 WB Grand","Portland Central City to Gateway",455.2766,-1226.58147,"All Goods",59.376,37217,12446.103,6933,3841.41,2285,2302.321,1867
"I-84 WB Grand","Portland Central City to Gateway",45.52766,-122.658147,"Chemical",1.37,2416,277.285,489,83.182,147,37.308,66
"I-84 WB Grand","Portland Central City to Gateway",45.52766,-122.658147,"Coal, Oil, Waste, etc.",4.593,8634,958.157,1801,239.212,450,219.965,414
"I-84 WB Grand","Portland Central City to Gateway",45.52766,-122.658147,"Electronics",16.353,829,3799.722,193,1150.982,58,555.687,28
"I-84 WB Grand","Portland Central City to Gateway",45.52766,-122.658147,"Food",9.55,5769,1951.555,1179,602.695,364,428.603,259
"I-84 WB Grand","Portland Central City to Gateway",45.52766,-122.658147,"Gravel, Sand, etc.",0.044,3223,6.811,498,2.146,157,1.79,131
"I-84 WB Grand","Portland Central City to Gateway",45.52766,-122.658147,"Machinery",8.109,2621,1786.451,578,377.642,122,190.169,61
"I-84 WB Grand","Portland Central City to Gateway",45.52766,-122.658147,"Misc manufactured",7.895,1415,1415.383,254,521.803,94,440.682,79
"I-84 WB Grand","Portland Central City to Gateway",45.52766,-122.658147,"Motor Vehicles, etc.",5.379,349,1321.376,86,414.873,27,0,0
"I-84 WB Grand","Portland Central City to Gateway",45.52766,-122.658147,"Wood, Paper, etc.",4.628,8701,627.472,1180,385.918,726,359.619,676
"SE Powell Blvd. EB at SE 9th Ave.","Portland Central City to Gateway",45.5010433,-122.6562712,"Agriculture",0.019,42,9.668,22,0.721,2,0,0
"SE Powell Blvd. EB at SE 9th Ave.","Portland Central City to Gateway",455.010433,-1226.562712,"All Goods",1.605,1052,442.99,297,53.891,70,6.277,17
"SE Powell Blvd. EB at SE 9th Ave.","Portland Central City to Gateway",45.5010433,-122.6562712,"Chemical",0.021,38,3.155,6,0,0,0,0
"SE Powell Blvd. EB at SE 9th Ave.","Portland Central City to Gateway",45.5010433,-122.6562712,"Coal, Oil, Waste, etc.",0.209,392,55.658,105,24.132,45,0,0
"SE Powell Blvd. EB at SE 9th Ave.","Portland Central City to Gateway",45.5010433,-122.6562712,"Electronics",0.109,6,27.401,1,0,0,0,0
"SE Powell Blvd. EB at SE 9th Ave.","Portland Central City to Gateway",45.5010433,-122.6562712,"Food",0.299,181,65.041,39,24.83,15,0,0
"SE Powell Blvd. EB at SE 9th Ave.","Portland Central City to Gateway",45.5010433,-122.6562712,"Gravel, Sand, etc.",0.001,80,0.35,26,0,0,0.103,8
"SE Powell Blvd. EB at SE 9th Ave.","Portland Central City to Gateway",45.5010433,-122.6562712,"Machinery",0.131,42,50.776,16,0,0,1.199,0
"SE Powell Blvd. EB at SE 9th Ave.","Portland Central City to Gateway",45.5010433,-122.6562712,"Misc manufactured",0.077,14,34.32,6,0,0,0,0
"SE Powell Blvd. EB at SE 9th Ave.","Portland Central City to Gateway",45.5010433,-122.6562712,"Motor Vehicles, etc.",0.624,40,161.606,10,0,0,0,0
"SE Powell Blvd. EB at SE 9th Ave.","Portland Central City to Gateway",45.5010433,-122.6562712,"Wood, Paper, etc.",0.116,218,35.017,66,4.209,8,4.975,9
"SE Powell Blvd. EB SE 82nd Ave.","Portland Central City to Gateway",45.49691285,-122.577494,"Agriculture",0.006,13,2.344,5,0,0,0,0
"SE Powell Blvd. EB SE 82nd Ave.","Portland Central City to Gateway",454.9691285,-1225.77494,"All Goods",0.561,452,384.828,246,6.701,9,30.656,19
"SE Powell Blvd. EB SE 82nd Ave.","Portland Central City to Gateway",45.49691285,-122.577494,"Chemical",0.015,27,2.235,4,0,0,0,0
"SE Powell Blvd. EB SE 82nd Ave.","Portland Central City to Gateway",45.49691285,-122.577494,"Coal, Oil, Waste, etc.",0.075,141,53.097,100,0,0,0,0
"SE Powell Blvd. EB SE 82nd Ave.","Portland Central City to Gateway",45.49691285,-122.577494,"Electronics",0.028,1,20.319,1,0,0,0,0
"SE Powell Blvd. EB SE 82nd Ave.","Portland Central City to Gateway",45.49691285,-122.577494,"Food",0.176,107,83.699,51,2.672,2,30.069,18
"SE Powell Blvd. EB SE 82nd Ave.","Portland Central City to Gateway",45.49691285,-122.577494,"Gravel, Sand, etc.",0,31,0.11,8,0,0,0,0
"SE Powell Blvd. EB SE 82nd Ave.","Portland Central City to Gateway",45.49691285,-122.577494,"Machinery",0.033,11,31.212,10,0,0,0.009,0
"SE Powell Blvd. EB SE 82nd Ave.","Portland Central City to Gateway",45.49691285,-122.577494,"Misc manufactured",0,0,0,0,0,0,0,0
"SE Powell Blvd. EB SE 82nd Ave.","Portland Central City to Gateway",45.49691285,-122.577494,"Motor Vehicles, etc.",0.168,11,161.606,10,0,0,0,0
"SE Powell Blvd. EB SE 82nd Ave.","Portland Central City to Gateway",45.49691285,-122.577494,"Wood, Paper, etc.",0.059,111,30.206,57,4.029,8,0.578,1
"SE Powell Blvd. WB SE 82nd Ave.","Portland Central City to Gateway",45.49791285,-122.5774913,"Agriculture",0.001,2,0.268,1,0,0,0,0
"SE Powell Blvd. WB SE 82nd Ave.","Portland Central City to Gateway",454.9791285,-1225.774913,"All Goods",0.925,592,383.027,160,36.654,37,16.38,15
"SE Powell Blvd. WB SE 82nd Ave.","Portland Central City to Gateway",45.49791285,-122.5774913,"Chemical",0,0,0,0,0,0,0,0
"SE Powell Blvd. WB SE 82nd Ave.","Portland Central City to Gateway",45.49791285,-122.5774913,"Coal, Oil, Waste, etc.",0.04,75,15.394,29,3.99,8,0,0
"SE Powell Blvd. WB SE 82nd Ave.","Portland Central City to Gateway",45.49791285,-122.5774913,"Electronics",0.044,2,3.805,0,0,0,0,0
"SE Powell Blvd. WB SE 82nd Ave.","Portland Central City to Gateway",45.49791285,-122.5774913,"Food",0.43,260,110.423,67,30.328,18,12.415,8
"SE Powell Blvd. WB SE 82nd Ave.","Portland Central City to Gateway",45.49791285,-122.5774913,"Gravel, Sand, etc.",0.001,51,0.103,8,0.103,8,0,0
"SE Powell Blvd. WB SE 82nd Ave.","Portland Central City to Gateway",45.49791285,-122.5774913,"Machinery",0.003,1,0.116,0,0.116,0,0,0
